[17:19:13:304] 7
[17:19:13:322] 8
[17:19:13:341] 8
[17:19:13:359] 8
[17:19:13:540] 51
[17:19:13:560] 9
[17:19:13:583] 10
[17:19:13:605] 9
[17:19:13:624] 9
[17:19:13:644] 10
[17:19:13:665] 8
[17:19:13:682] 7
[17:19:13:700] 7
[17:19:13:718] 7
[17:19:13:912] 61
[17:19:13:934] 11
[17:19:13:957] 10
[17:19:13:976] 9
[17:19:13:998] 10
[17:19:14:17] 7
[17:19:14:38] 8
[17:19:14:55] 8
[17:19:14:73] 8
[17:19:14:95] 9
[17:19:14:263] 38
[17:19:14:284] 8
[17:19:14:302] 7
[17:19:14:320] 7
[17:19:14:338] 7
[17:19:14:356] 7
[17:19:14:377] 8
[17:19:14:399] 9
[17:19:14:417] 8
[17:19:14:435] 8
[17:19:14:603] 36
[17:19:14:623] 9
[17:19:14:643] 8
[17:19:14:664] 9
[17:19:14:685] 9
[17:19:14:706] 9
[17:19:14:725] 9
[17:19:14:742] 8
[17:19:14:761] 10
[17:19:14:780] 8
[17:19:14:949] 38
[17:19:14:967] 7
[17:19:14:985] 8
[17:19:15:2] 8
[17:19:15:21] 8
[17:19:15:38] 7
[17:19:15:58] 9
[17:19:15:76] 7
[17:19:15:95] 8
[17:19:15:113] 8
[17:19:15:271] 24
[17:19:15:290] 8
[17:19:15:309] 7
[17:19:15:328] 9
[17:19:15:346] 9
[17:19:15:365] 8
[17:19:15:383] 8
[17:19:15:406] 12
[17:19:15:428] 10
[17:19:15:450] 9
[17:19:15:687] 108
[17:19:15:721] 21
[17:19:15:754] 21
[17:19:15:787] 21
[17:19:15:820] 20
[17:19:15:852] 21
[17:19:15:885] 19
[17:19:15:917] 20
[17:19:15:949] 20
[17:19:15:980] 20
[17:19:16:170] 62
[17:19:16:201] 20
[17:19:16:232] 19
[17:19:16:263] 19
[17:19:16:291] 17
[17:19:16:320] 18
[17:19:16:342] 11
[17:19:16:371] 18
[17:19:16:401] 19
[17:19:16:430] 18
[17:19:16:655] 97
[17:19:16:689] 19
[17:19:16:719] 14
[17:19:16:749] 18
[17:19:16:780] 16
[17:19:16:816] 21
[17:19:16:849] 21
[17:19:16:881] 21
[17:19:16:913] 20
[17:19:16:944] 19
[17:19:17:145] 61
[17:19:17:176] 19
[17:19:17:208] 20
[17:19:17:240] 20
[17:19:17:273] 22
[17:19:17:294] 9
[17:19:17:319] 12
[17:19:17:342] 12
[17:19:17:375] 9
[17:19:17:393] 9
[17:19:17:595] 74
[17:19:17:613] 9
[17:19:17:631] 9
[17:19:17:648] 8
[17:19:17:674] 9
[17:19:17:692] 9
[17:19:17:710] 9
[17:19:17:728] 9
[17:19:17:748] 9
[17:19:17:772] 15
[17:19:17:971] 75
[17:19:17:997] 9
[17:19:18:16] 10
[17:19:18:36] 11
[17:19:18:62] 9
[17:19:18:94] 16
[17:19:18:117] 11
[17:19:18:146] 7
[17:19:18:167] 8
[17:19:18:192] 7
[17:19:18:393] 64
[17:19:18:436] 11
[17:19:18:482] 17
[17:19:18:519] 10
[17:19:18:542] 10
[17:19:18:562] 7
[17:19:18:583] 8
[17:19:18:604] 9
[17:19:18:625] 8
[17:19:18:646] 9
[17:19:18:899] 125
[17:19:18:933] 10
[17:19:19:3] 10
[17:19:19:64] 8
[17:19:19:95] 9
[17:19:19:152] 8
[17:19:19:239] 8
[17:19:19:284] 12
[17:19:19:321] 11
[17:19:19:397] 11
[17:19:19:592] 31
[17:19:19:659] 8
[17:19:19:716] 10
[17:19:19:779] 10
[17:19:19:840] 7
[17:19:19:869] 8
[17:19:19:918] 7
[17:19:19:972] 10
[17:19:20:13] 10
[17:19:20:85] 9
[17:19:20:287] 58
[17:19:20:327] 9
[17:19:20:380] 7
[17:19:20:429] 10
[17:19:20:482] 7
[17:19:20:547] 13
[17:19:20:638] 13
[17:19:20:805] 9
[17:19:20:847] 9
[17:19:20:882] 7
[17:19:21:256] 151
[17:19:21:313] 9
[17:19:21:438] 14
[17:19:21:569] 14
[17:19:22:157] 11
[17:19:22:351] 9
[17:19:22:666] 9
[17:19:22:795] 11
[17:19:22:904] 15
[17:19:22:961] 8
[17:19:23:919] 569
[17:19:24:154] 10
[17:19:24:657] 13
[17:19:25:9] 13
[17:19:25:458] 19
[17:19:25:592] 11
[17:19:25:746] 16
[17:19:25:819] 15
[17:19:25:999] 11
[17:19:26:279] 63
[17:19:27:217] 595
[17:19:28:88] 862
[17:19:29:284] 1183
[17:19:29:864] 570
[17:19:30:116] 235
[17:19:30:404] 263
[17:19:30:566] 151
[17:19:30:704] 128
[17:19:30:836] 119
[17:19:31:22] 175
[17:19:31:289] 140
[17:19:31:386] 69
[17:19:31:460] 65
[17:19:31:529] 56
[17:19:31:660] 119
[17:19:31:758] 87
[17:19:31:849] 80
[17:19:31:918] 58
[17:19:31:985] 55
[17:19:32:31] 34
[17:19:32:393] 197
[17:19:32:532] 124
[17:19:32:683] 139
[17:19:32:774] 79
[17:19:32:836] 47
[17:19:32:940] 93
[17:19:32:974] 24
[17:19:32:996] 11
[17:19:33:18] 12
[17:19:33:45] 15
[17:19:33:191] 14
[17:19:33:214] 11
[17:19:33:237] 13
[17:19:33:264] 15
[17:19:33:290] 15
[17:19:33:310] 11
[17:19:33:336] 15
[17:19:33:361] 14
[17:19:33:405] 34
[17:19:33:428] 12
[17:19:33:576] 17
[17:19:33:601] 14
[17:19:33:624] 13
[17:19:33:646] 12
[17:19:33:667] 12
[17:19:33:691] 13
[17:19:33:729] 26
[17:19:33:752] 11
[17:19:33:773] 11
[17:19:33:799] 14
[17:19:33:942] 14
[17:19:33:966] 12
[17:19:33:990] 12
[17:19:34:14] 14
[17:19:34:38] 13
[17:19:34:61] 11
[17:19:34:86] 12
[17:19:34:109] 12
[17:19:34:135] 15
[17:19:34:159] 13
[17:19:34:303] 16
[17:19:34:325] 11
[17:19:34:348] 12
[17:19:34:371] 12
[17:19:34:394] 12
[17:19:34:419] 13
[17:19:34:460] 25
[17:19:34:484] 13
[17:19:34:506] 12
[17:19:34:531] 14
[17:19:34:686] 23
[17:19:34:708] 11
[17:19:34:755] 36
[17:19:34:783] 16
[17:19:34:818] 24
[17:19:34:845] 16
[17:19:34:870] 13
[17:19:34:895] 14
[17:19:34:941] 34
[17:19:34:964] 11
[17:19:35:120] 27
[17:19:35:147] 14
[17:19:35:171] 13
[17:19:35:200] 17
[17:19:35:226] 14
[17:19:35:250] 12
[17:19:35:285] 21
[17:19:35:315] 17
[17:19:35:340] 14
[17:19:35:366] 16
[17:19:35:510] 13
[17:19:35:534] 13
[17:19:35:563] 16
[17:19:35:585] 12
[17:19:35:611] 15
[17:19:35:636] 13
[17:19:35:660] 13
[17:19:35:685] 13
[17:19:35:707] 11
[17:19:35:735] 17
[17:19:35:880] 15
[17:19:35:908] 17
[17:19:35:930] 12
[17:19:35:960] 17
[17:19:35:988] 13
[17:19:36:11] 12
[17:19:36:36] 12
[17:19:36:59] 12
[17:19:36:83] 14
[17:19:36:109] 15
[17:19:36:255] 16
[17:19:36:278] 12
[17:19:36:300] 12
[17:19:36:322] 12
[17:19:36:346] 12
[17:19:36:372] 15
[17:19:36:396] 13
[17:19:36:425] 12
[17:19:36:452] 18
[17:19:36:478] 13
[17:19:36:624] 15
[17:19:36:658] 22
[17:19:36:683] 15
[17:19:36:706] 12
[17:19:36:729] 12
[17:19:36:752] 12
[17:19:36:778] 15
[17:19:36:802] 13
[17:19:36:833] 19
[17:19:36:857] 11
[17:19:37:3] 17
[17:19:37:38] 23
[17:19:37:64] 13
[17:19:37:88] 15
[17:19:37:111] 12
[17:19:37:136] 13
[17:19:37:160] 13
[17:19:37:203] 32
[17:19:37:228] 13
[17:19:37:256] 16
[17:19:37:405] 17
[17:19:37:429] 11
[17:19:37:452] 12
[17:19:37:476] 12
[17:19:37:500] 10
[17:19:37:522] 13
[17:19:37:545] 12
[17:19:37:568] 11
[17:19:37:595] 15
[17:19:37:618] 12
[17:19:37:768] 20
[17:19:37:813] 34
[17:19:37:853] 29
[17:19:37:876] 12
[17:19:37:901] 13
[17:19:37:928] 16
[17:19:37:964] 19
[17:19:38:0] 25
[17:19:38:36] 25
[17:19:38:71] 23
[17:19:38:220] 19
[17:19:38:256] 24
[17:19:38:292] 25
[17:19:38:332] 29
[17:19:38:366] 23
[17:19:38:411] 34
[17:19:38:463] 41
[17:19:38:499] 24
[17:19:38:536] 26
[17:19:38:571] 24
[17:19:38:734] 25
[17:19:38:769] 23
[17:19:38:806] 26
[17:19:38:838] 20
[17:19:38:875] 24
[17:19:38:907] 21
[17:19:38:955] 36
[17:19:39:8] 41
[17:19:39:35] 16
[17:19:39:67] 21
[17:19:39:224] 24
[17:19:39:264] 29
[17:19:39:302] 27
[17:19:39:383] 70
[17:19:39:428] 29
[17:19:39:469] 29
[17:19:39:508] 28
[17:19:39:565] 46
[17:19:39:620] 44
[17:19:39:655] 23
[17:19:39:798] 13
[17:19:39:822] 13
[17:19:39:884] 32
[17:19:39:936] 33
[17:19:39:954] 8
[17:19:39:975] 8
[17:19:39:992] 7
[17:19:40:9] 7
[17:19:40:28] 7
[17:19:40:46] 8
[17:19:40:192] 14
[17:19:40:212] 7
[17:19:40:231] 7
[17:19:40:253] 8
[17:19:40:272] 8
[17:19:40:292] 8
[17:19:40:312] 7
[17:19:40:329] 7
[17:19:40:349] 8
[17:19:40:368] 9
[17:19:40:513] 16
[17:19:40:532] 8
[17:19:40:553] 10
[17:19:40:574] 10
[17:19:40:593] 9
[17:19:40:613] 8
[17:19:40:633] 7
[17:19:40:652] 8
[17:19:40:672] 8
[17:19:40:690] 7
[17:19:40:834] 15
[17:19:40:851] 7
[17:19:40:869] 8
[17:19:40:886] 7
[17:19:40:904] 8
[17:19:40:923] 9
[17:19:40:942] 8
[17:19:40:962] 8
[17:19:40:981] 9
[17:19:40:999] 8
[17:19:41:145] 15
[17:19:41:163] 7
[17:19:41:181] 8
[17:19:41:198] 8
[17:19:41:218] 8
[17:19:41:236] 8
[17:19:41:255] 8
[17:19:41:274] 9
[17:19:41:292] 8
[17:19:41:311] 9
[17:19:41:459] 17
[17:19:41:481] 9
[17:19:41:500] 9
[17:19:41:518] 7
[17:19:41:535] 7
[17:19:41:554] 8
[17:19:41:572] 8
[17:19:41:592] 8
[17:19:41:611] 8
[17:19:41:630] 8
[17:19:41:775] 15
[17:19:41:794] 8
[17:19:41:813] 8
[17:19:41:832] 8
[17:19:41:850] 8
[17:19:41:868] 8
[17:19:41:888] 8
[17:19:41:905] 7
[17:19:41:925] 8
[17:19:41:943] 8
[17:19:42:85] 12
[17:19:42:103] 7
[17:19:42:120] 7
[17:19:42:138] 8
[17:19:42:156] 9
[17:19:42:173] 7
[17:19:42:201] 17
[17:19:42:218] 7
[17:19:42:234] 7
[17:19:42:255] 11
[17:19:42:396] 14
[17:19:42:417] 9
[17:19:42:434] 7
[17:19:42:453] 9
[17:19:42:470] 8
[17:19:42:487] 8
[17:19:42:503] 7
[17:19:42:520] 7
[17:19:42:537] 7
[17:19:42:553] 7
[17:19:42:693] 14
[17:19:42:713] 8
[17:19:42:731] 8
[17:19:42:749] 8
[17:19:42:769] 7
[17:19:42:788] 8
[17:19:42:806] 8
[17:19:42:825] 8
[17:19:42:843] 8
[17:19:42:862] 8
[17:19:43:5] 14
[17:19:43:26] 8
[17:19:43:44] 8
[17:19:43:68] 9
[17:19:43:88] 10
[17:19:43:111] 10
[17:19:43:128] 7
[17:19:43:146] 7
[17:19:43:164] 8
[17:19:43:181] 7
[17:19:43:324] 14
[17:19:43:344] 8
[17:19:43:364] 7
[17:19:43:385] 8
[17:19:43:404] 8
[17:19:43:422] 8
[17:19:43:441] 8
[17:19:43:458] 7
[17:19:43:476] 8
[17:19:43:494] 8
[17:19:43:639] 14
[17:19:43:659] 8
[17:19:43:676] 8
[17:19:43:695] 8
[17:19:43:712] 7
[17:19:43:731] 8
[17:19:43:748] 7
[17:19:43:767] 8
[17:19:43:785] 8
[17:19:43:805] 8
[17:19:43:951] 14
[17:19:43:969] 7
[17:19:43:988] 8
[17:19:44:6] 8
[17:19:44:24] 8
[17:19:44:42] 7
[17:19:44:60] 8
[17:19:44:79] 8
[17:19:44:98] 8
[17:19:44:117] 8
[17:19:44:261] 14
[17:19:44:281] 8
[17:19:44:300] 8
[17:19:44:318] 8
[17:19:44:337] 8
[17:19:44:355] 8
[17:19:44:374] 8
[17:19:44:394] 8
[17:19:44:411] 8
[17:19:44:428] 7
[17:19:44:573] 14
[17:19:44:595] 8
[17:19:44:614] 7
[17:19:44:632] 8
[17:19:44:650] 8
[17:19:44:669] 8
[17:19:44:687] 8
[17:19:44:705] 8
[17:19:44:723] 8
[17:19:44:742] 8
[17:19:44:886] 14
[17:19:44:904] 8
[17:19:44:922] 8
[17:19:44:945] 10
[17:19:44:965] 9
[17:19:44:984] 8
[17:19:45:1] 8
[17:19:45:20] 8
[17:19:45:38] 8
[17:19:45:56] 8
[17:19:45:210] 15
[17:19:45:229] 8
[17:19:45:247] 8
[17:19:45:266] 8
[17:19:45:284] 8
[17:19:45:304] 8
[17:19:45:322] 8
[17:19:45:341] 8
[17:19:45:359] 8
[17:19:45:377] 8
[17:19:45:523] 15
[17:19:45:542] 7
[17:19:45:560] 8
[17:19:45:579] 8
[17:19:45:597] 8
[17:19:45:618] 8
[17:19:45:636] 8
[17:19:45:654] 8
[17:19:45:673] 8
[17:19:45:691] 8
[17:19:45:839] 17
[17:19:45:861] 10
[17:19:45:879] 8
[17:19:45:898] 8
[17:19:45:916] 8
[17:19:45:935] 8
[17:19:45:953] 8
[17:19:45:972] 7
[17:19:45:990] 8
[17:19:46:9] 8
[17:19:46:152] 14
[17:19:46:172] 8
[17:19:46:190] 8
[17:19:46:210] 8
[17:19:46:230] 8
[17:19:46:248] 7
[17:19:46:266] 8
[17:19:46:285] 8
[17:19:46:303] 8
[17:19:46:322] 8
[17:19:46:466] 14
[17:19:46:488] 10
[17:19:46:509] 9
[17:19:46:529] 9
[17:19:46:546] 8
[17:19:46:564] 9
[17:19:46:581] 7
[17:19:46:601] 9
[17:19:46:621] 10
[17:19:46:639] 7
[17:19:46:783] 14
[17:19:46:802] 7
[17:19:46:821] 8
[17:19:46:839] 8
[17:19:46:857] 8
[17:19:46:876] 8
[17:19:46:894] 8
[17:19:46:915] 8
[17:19:46:935] 8
[17:19:46:953] 8
[17:19:47:98] 15
[17:19:47:120] 8
[17:19:47:138] 8
[17:19:47:157] 8
[17:19:47:174] 8
[17:19:47:194] 8
[17:19:47:212] 8
[17:19:47:233] 8
[17:19:47:251] 8
[17:19:47:269] 8
[17:19:47:413] 14
[17:19:47:434] 9
[17:19:47:451] 8
[17:19:47:471] 10
[17:19:47:490] 9
[17:19:47:509] 9
[17:19:47:533] 7
[17:19:47:554] 11
[17:19:47:571] 8
[17:19:47:591] 8
[17:19:47:729] 13
[17:19:47:749] 8
[17:19:47:773] 13
[17:19:47:793] 10
[17:19:47:811] 9
[17:19:47:832] 9
[17:19:47:851] 9
[17:19:47:869] 8
[17:19:47:888] 8
[17:19:47:913] 8
[17:19:48:79] 19
[17:19:48:96] 7
[17:19:48:114] 8
[17:19:48:131] 7
[17:19:48:148] 7
[17:19:48:166] 8
[17:19:48:194] 19
[17:19:48:239] 20
[17:19:48:265] 11
[17:19:48:285] 6
[17:19:48:425] 14
[17:19:48:444] 7
[17:19:48:461] 7
[17:19:48:479] 9
[17:19:48:497] 8
[17:19:48:515] 7
[17:19:48:534] 8
[17:19:48:553] 8
[17:19:48:571] 8
[17:19:48:591] 8
[17:19:48:735] 14
[17:19:48:758] 10
[17:19:48:776] 8
[17:19:48:799] 10
[17:19:48:817] 7
[17:19:48:839] 11
[17:19:48:860] 10
[17:19:48:879] 7
[17:19:48:903] 10
[17:19:48:924] 10
[17:19:49:63] 13
[17:19:49:86] 11
[17:19:49:107] 8
[17:19:49:128] 8
[17:19:49:148] 9
[17:19:49:172] 13
[17:19:49:194] 9
[17:19:49:218] 10
[17:19:49:237] 10
[17:19:49:255] 9
[17:19:49:395] 13
[17:19:49:417] 9
[17:19:49:436] 7
[17:19:49:458] 9
[17:19:49:478] 9
[17:19:49:496] 8
[17:19:49:516] 10
[17:19:49:536] 8
[17:19:49:556] 8
[17:19:49:577] 9
[17:19:49:722] 14
[17:19:49:742] 10
[17:19:49:764] 11
[17:19:49:784] 8
[17:19:49:807] 10
[17:19:49:826] 9
[17:19:49:844] 8
[17:19:49:861] 8
[17:19:49:879] 8
[17:19:49:897] 8
[17:19:50:38] 13
[17:19:50:56] 7
[17:19:50:72] 7
[17:19:50:91] 8
[17:19:50:108] 7
[17:19:50:133] 13
[17:19:50:159] 13
[17:19:50:175] 7
[17:19:50:193] 9
[17:19:50:212] 8
[17:19:50:378] 30
[17:19:50:407] 10
[17:19:50:433] 10
[17:19:50:457] 11
[17:19:50:481] 11
[17:19:50:502] 7
[17:19:50:524] 10
[17:19:50:542] 7
[17:19:50:564] 10
[17:19:50:581] 7
[17:19:50:725] 16
[17:19:50:745] 8
[17:19:50:764] 7
[17:19:50:782] 7
[17:19:50:803] 10
[17:19:50:825] 8
[17:19:50:843] 7
[17:19:50:867] 11
[17:19:50:887] 9
[17:19:50:907] 9
[17:19:51:48] 13
[17:19:51:69] 8
[17:19:51:95] 11
[17:19:51:119] 13
[17:19:51:140] 9
[17:19:51:159] 7
[17:19:51:181] 9
[17:19:51:203] 10
[17:19:51:223] 7
[17:19:51:242] 8
[17:19:51:387] 16
[17:19:51:408] 10
[17:19:51:429] 10
[17:19:51:448] 7
[17:19:51:467] 7
[17:19:51:490] 10
[17:19:51:511] 11
[17:19:51:532] 9
[17:19:51:557] 13
[17:19:51:584] 15
[17:19:51:806] 85
[17:19:51:827] 11
[17:19:51:849] 8
[17:19:51:870] 10
[17:19:51:890] 10
[17:19:51:910] 10
[17:19:51:941] 16
[17:19:51:960] 8
[17:19:51:981] 10
[17:19:52:0] 7
[17:19:52:145] 14
[17:19:52:165] 9
[17:19:52:185] 8
[17:19:52:203] 7
[17:19:52:224] 9
[17:19:52:246] 9
[17:19:52:266] 9
[17:19:52:288] 11
[17:19:52:317] 10
[17:19:52:334] 7
[17:19:52:478] 16
[17:19:52:498] 8
[17:19:52:518] 8
[17:19:52:546] 16
[17:19:52:573] 9
[17:19:52:597] 9
[17:19:52:631] 9
[17:19:52:667] 8
[17:19:52:697] 15
[17:19:52:728] 9
[17:19:52:870] 15
[17:19:52:889] 9
[17:19:52:922] 13
[17:19:52:942] 8
[17:19:52:962] 9
[17:19:52:983] 9
[17:19:53:1] 7
[17:19:53:21] 9
[17:19:53:42] 9
[17:19:53:60] 8
[17:19:53:201] 13
[17:19:53:218] 7
[17:19:53:242] 15
[17:19:53:287] 26
[17:19:53:313] 9
[17:19:53:358] 10
[17:19:53:417] 11
[17:19:53:454] 14
[17:19:53:481] 9
[17:19:53:509] 11
[17:19:53:658] 18
[17:19:53:680] 9
[17:19:53:700] 8
[17:19:53:719] 9
[17:19:53:738] 9
[17:19:53:757] 7
[17:19:53:780] 11
[17:19:53:802] 10
[17:19:53:823] 11
[17:19:53:850] 12
[17:19:53:999] 17
[17:19:54:31] 19
[17:19:54:70] 13
[17:19:54:93] 10
[17:19:54:117] 9
[17:19:54:150] 15
[17:19:54:170] 7
[17:19:54:189] 8
[17:19:54:206] 8
[17:19:54:226] 10
[17:19:54:368] 16
[17:19:54:387] 7
[17:19:54:410] 11
[17:19:54:429] 9
[17:19:54:447] 8
[17:19:54:468] 8
[17:19:54:486] 7
[17:19:54:504] 7
[17:19:54:521] 7
[17:19:54:538] 7
[17:19:54:678] 14
[17:19:54:700] 8
[17:19:54:718] 8
[17:19:54:736] 9
[17:19:54:755] 10
[17:19:54:776] 11
[17:19:54:796] 7
[17:19:54:816] 8
[17:19:54:834] 8
[17:19:54:853] 10
[17:19:54:995] 13
[17:19:55:13] 7
[17:19:55:31] 8
[17:19:55:51] 10
[17:19:55:71] 9
[17:19:55:92] 9
[17:19:55:112] 8
[17:19:55:132] 8
[17:19:55:150] 8
[17:19:55:168] 8
[17:19:55:312] 15
[17:19:55:332] 8
[17:19:55:350] 7
[17:19:55:370] 10
[17:19:55:390] 10
[17:19:55:411] 9
[17:19:55:431] 9
[17:19:55:450] 9
[17:19:55:468] 9
[17:19:55:486] 9
[17:19:55:628] 14
[17:19:55:647] 7
[17:19:55:666] 8
[17:19:55:683] 7
[17:19:55:700] 7
[17:19:55:716] 7
[17:19:55:733] 7
[17:19:55:750] 7
[17:19:55:767] 8
[17:19:55:784] 7
[17:19:55:927] 16
[17:19:55:947] 8
[17:19:55:966] 7
[17:19:55:990] 10
[17:19:56:8] 8
[17:19:56:26] 8
[17:19:56:46] 7
[17:19:56:66] 7
[17:19:56:85] 8
[17:19:56:102] 8
[17:19:56:242] 14
[17:19:56:261] 8
[17:19:56:282] 8
[17:19:56:302] 8
[17:19:56:319] 8
[17:19:56:337] 8
[17:19:56:355] 9
[17:19:56:374] 10
[17:19:56:394] 10
[17:19:56:413] 8
[17:19:56:560] 17
[17:19:56:582] 9
[17:19:56:600] 8
[17:19:56:621] 11
[17:19:56:643] 9
[17:19:56:661] 8
[17:19:56:679] 8
[17:19:56:699] 8
[17:19:56:717] 8
[17:19:56:736] 8
[17:19:56:879] 14
[17:19:56:898] 7
[17:19:56:917] 8
[17:19:56:934] 8
[17:19:56:952] 8
[17:19:56:973] 9
[17:19:56:991] 8
[17:19:57:10] 8
[17:19:57:28] 8
[17:19:57:47] 8
[17:19:57:190] 14
[17:19:57:207] 7
[17:19:57:225] 8
[17:19:57:245] 8
[17:19:57:263] 8
[17:19:57:281] 8
[17:19:57:300] 8
[17:19:57:318] 8
[17:19:57:336] 7
[17:19:57:354] 8
[17:19:57:499] 15
[17:19:57:520] 9
[17:19:57:537] 8
[17:19:57:558] 9
[17:19:57:575] 8
[17:19:57:593] 8
[17:19:57:614] 9
[17:19:57:634] 8
[17:19:57:652] 8
[17:19:57:671] 9
[17:19:57:814] 14
[17:19:57:834] 8
[17:19:57:853] 8
[17:19:57:871] 8
[17:19:57:889] 8
[17:19:57:908] 8
[17:19:57:926] 8
[17:19:57:945] 8
[17:19:57:963] 8
[17:19:57:983] 9
[17:19:58:127] 14
[17:19:58:147] 8
[17:19:58:166] 9
[17:19:58:184] 7
[17:19:58:203] 9
[17:19:58:221] 7
[17:19:58:239] 8
[17:19:58:259] 8
[17:19:58:276] 7
[17:19:58:296] 8
[17:19:58:439] 14
[17:19:58:459] 8
[17:19:58:476] 8
[17:19:58:495] 8
[17:19:58:513] 8
[17:19:58:532] 8
[17:19:58:551] 9
[17:19:58:570] 8
[17:19:58:588] 8
[17:19:58:607] 8
[17:19:58:751] 14
[17:19:58:771] 8
[17:19:58:788] 8
[17:19:58:807] 8
[17:19:58:825] 8
[17:19:58:844] 8
[17:19:58:862] 8
[17:19:58:881] 8
[17:19:58:899] 8
[17:19:58:919] 9
[17:19:59:63] 14
[17:19:59:83] 8
[17:19:59:101] 8
[17:19:59:120] 8
[17:19:59:138] 8
[17:19:59:156] 8
[17:19:59:174] 8
[17:19:59:198] 9
[17:19:59:217] 8
[17:19:59:235] 8
[17:19:59:379] 14
[17:19:59:399] 8
[17:19:59:416] 8
[17:19:59:435] 8
[17:19:59:454] 9
[17:19:59:472] 7
[17:19:59:490] 8
[17:19:59:509] 8
[17:19:59:527] 8
[17:19:59:546] 8
[17:19:59:691] 15
[17:19:59:712] 9
[17:19:59:730] 8
[17:19:59:749] 8
[17:19:59:767] 8
[17:19:59:786] 8
[17:19:59:804] 8
[17:19:59:824] 9
[17:19:59:842] 8
[17:19:59:861] 8
[17:20:0:5] 15
[17:20:0:25] 8
[17:20:0:43] 8
[17:20:0:62] 8
[17:20:0:80] 8
[17:20:0:102] 7
[17:20:0:120] 8
[17:20:0:148] 18
[17:20:0:166] 7
[17:20:0:187] 9
[17:20:0:327] 12
[17:20:0:345] 7
[17:20:0:364] 7
[17:20:0:387] 13
[17:20:0:407] 10
[17:20:0:423] 7
[17:20:0:441] 8
[17:20:0:459] 8
[17:20:0:478] 8
[17:20:0:496] 8
[17:20:0:640] 14
[17:20:0:659] 7
[17:20:0:678] 8
[17:20:0:696] 8
[17:20:0:715] 8
[17:20:0:733] 8
